postcode,supplier,phone,link
NN180AB,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
CT9 0PX,Not Found,Not Found,Not Found
OX141AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
OX135AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
CM7 0AA,Not Found,Not Found,Not Found
OX150AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
CW1 1AA,Not Found,Not Found,Not Found
OX160AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
OX171AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
M17 1AA,Not Found,Not Found,Not Found
OX181AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
OX2 0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
M20 0AA,Not Found,Not Found,Not Found
M19 0AA,Not Found,Not Found,Not Found
M2  1AA,Not Found,Not Found,Not Found
M15 4AA,Not Found,Not Found,Not Found
NN297AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
M22 0AA,Not Found,Not Found,Not Found
M24 0AA,Not Found,Not Found,Not Found
M26 0AA,Not Found,Not Found,Not Found
NN6 0AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NN5 4AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NN7 1AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NN8 1AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NN9 5AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
M29 0AA,Not Found,Not Found,Not Found
NP201AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
M3  1AA,Not Found,Not Found,Not Found
NP223AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
M33 0AA,Not Found,Not Found,Not Found
NP234AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
M31 1AA,Not Found,Not Found,Not Found
OX201AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
NP246AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
OX251AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
NP253AB,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
OX261AA,Leep Networks Ltd,03451226780,Water — Leep Utilities
M34 0AA,Not Found,Not Found,Not Found
NP263AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
OX281AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
OX290AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
M44 0AA,Not Found,Not Found,Not Found
M43 0AA,Not Found,Not Found,Not Found
M45 0AA,Not Found,Not Found,Not Found
OX394AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
OX4 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
OX3 0AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
OX495AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
M52 1AA,Not Found,Not Found,Not Found
M61 0AA,Not Found,Not Found,Not Found
OX5 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
M7  0AA,Not Found,Not Found,Not Found
PA457QL,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
M9  0AE,Not Found,Not Found,Not Found
M90 1AA,Not Found,Not Found,Not Found
PA1 1AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NP100AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
NP113AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
M99 1AA,Not Found,Not Found,Not Found
NP120AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
NP131AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
ME130AA,Not Found,Not Found,Not Found
NP151AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
NP181AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
ME121AA,Not Found,Not Found,Not Found
NP165AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
NR203AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
ME141AA,Not Found,Not Found,Not Found
NP4 0AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
NP441AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
ME171AA,Not Found,Not Found,Not Found
NP7 0AA,Dwr Cymru (Welsh Water),08000 520 145,https://www.dwrcymru.com/
NR1 1AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
ME206AA,Not Found,Not Found,Not Found
NR103AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
ME3 0AA,Not Found,Not Found,Not Found
NR120AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR116AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR133AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR146AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR210AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
ME991AA,Not Found,Not Found,Not Found
NR226AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR231AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR256AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR242AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR268AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR270AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR280AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR293AA,Essex &amp; Suffolk Water,03457 820 111,https://www.eswater.co.uk/
NR3 1AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR301AA,Essex &amp; Suffolk Water,03457 820 111,https://www.eswater.co.uk/
NR310AA,Essex &amp; Suffolk Water,03457 820 111,https://www.eswater.co.uk/
NR321AA,Essex &amp; Suffolk Water,03457 820 111,https://www.eswater.co.uk/
NR330AA,Essex &amp; Suffolk Water,03457 820 111,https://www.eswater.co.uk/
PA113AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA102AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA124AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA134AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA151AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA145AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA160AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA186AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA175AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA191AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
CW5 5AA,United Utilities,03456722999,https://www.unitedutilities.com/
PA200AH,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA328AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA212AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
N17 0AA,Not Found,Not Found,Not Found
PA237AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA223AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA258AZ,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA248AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA278AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA268AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA286AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA296AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA3 1AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA308AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
N22 4AA,Not Found,Not Found,Not Found
PA318AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA331AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA344AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA351AG,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA364AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA371AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA384AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA394AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA4 0AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA404QH,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA417AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA427AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NR151AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR161AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR171AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
N9  0AA,Not Found,Not Found,Not Found
NR180AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
N5  1AA,Not Found,Not Found,Not Found
NR191AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
PA706HB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA716HR,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA726JB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
N81 1AA,Not Found,Not Found,Not Found
PA736LT,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA746NH,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA756AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA766SG,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA776AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NR340AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
PA853AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NG170AA,Not Found,Not Found,Not Found
NR351AA,Essex &amp; Suffolk Water,03457 820 111,https://www.eswater.co.uk/
NR4 6AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
PA860AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA872AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA885LA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA477SG,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA467RB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA487TL,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA497UN,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
LU3 1AA,Not Found,Not Found,Not Found
PA5 0AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA6 7AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA617YN,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA607AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA626AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA636AH,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA676DA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA656AY,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA646AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA666BH,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
CW121AA,Not Found,Not Found,Not Found
PA686EH,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
CW110AA,Not Found,Not Found,Not Found
NR6 5AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
NR5 0AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
PH165AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NR7 0AA,Anglian Water,03457 919 155,https://www.anglianwater.co.uk/
PH172QA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NP2 0AA,Not Found,Not Found,Not Found
PH185BA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH191AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH2 0AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH201AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH211AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH233AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH221AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH243AY,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH253AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH3 1AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH263AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NG241AA,Not Found,Not Found,Not Found
NR991AA,Not Found,Not Found,Not Found
PH314AD,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH304AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NG310AA,Not Found,Not Found,Not Found
PA786SY,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA8 6AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA805AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA815JH,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH324AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA825AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NW1W6AA,Not Found,Not Found,Not Found
PA833TL,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA843XU,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH394NA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH4 1AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH404PA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA696ER,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA7 5AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NW269AB,Not Found,Not Found,Not Found
PH5 2AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH504AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH6 2AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH7 3AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH8 0AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH9 0LA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PL101AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL112AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL124AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL131AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL143AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
NG321AA,Not Found,Not Found,Not Found
PL160AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PH424RL,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH412RP,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH344AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH374LP,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH364AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH354AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH336AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH434RR,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH384LZ,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PL231AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL210AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL242AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL220AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL253AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
NG701AA,Not Found,Not Found,Not Found
PA437AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PL266AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PA9 1AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NG801AA,Not Found,Not Found,Not Found
PL3 4AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PH444RS,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PA981AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH1 0AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PL170AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PH118AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH106AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH139AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH128AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
NN1 1AA,Not Found,Not Found,Not Found
PH149AB,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PH152AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PL189AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL190AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL206AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
NN110AB,Not Found,Not Found,Not Found
PL350AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL340AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
NN135AA,Not Found,Not Found,Not Found
PL5 1AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PH494AA,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
PL6 5AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
NN154AD,Not Found,Not Found,Not Found
PL7 1AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL288AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL9 0AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL8 1AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
NN160AA,Not Found,Not Found,Not Found
PO1 1AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
PO107AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
PO121AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
PO110AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
PO130AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
NN171AA,Not Found,Not Found,Not Found
PO141AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
NN2 1AA,Not Found,Not Found,Not Found
PO155AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
PO175AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
PO180AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
PO191AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
CW6 0AA,United Utilities,03456722999,https://www.unitedutilities.com/
S64 0AA,Yorkshire Water,03451 242 424,https://www.yorkshirewater.com/
PL329AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL311AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
PL339AA,South West Water,03443 461 010,https://www.southwestwater.co.uk/
RM111AA,Essex &amp; Suffolk Water,03457 820 111,https://www.eswater.co.uk/
PA447NY,Scottish Water,08000 778 778,https://www.scottishwater.co.uk/
RG1 1AA,Thames Water,08009 808 800,https://www.thameswater.co.uk/
PO211AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
PO200AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
NN3 0AA,Not Found,Not Found,Not Found
PO3 5AA,Portsmouth Water,02392 499 666,https://www.portsmouthwater.co.uk/
PO317AA,Southern Water,03303 030 277,https://www.southernwater.co.uk/
NN4 0AA,Not Found,Not Found,Not Found
